0.37 0.24992974 0.49462593 0.37496486 0.93971974 -0.72734076 0.090000004 
0.38 0.24499571 0.49609217 0.37249786 0.93760997 -0.73061973 0.090000004 
0.38999999 0.24013941 0.49751508 0.37006971 0.93546706 -0.73373395 0.090000004 
0.40000001 0.23535909 0.49889499 0.36767954 0.93329191 -0.73668289 0.090000004 
0.41 0.23065306 0.5002321 0.36532652 0.93108511 -0.73946601 0.090000004 
0.41999999 0.22601961 0.50152671 0.36300981 0.92884713 -0.74208272 0.090000004 
0.43000001 0.221457 0.50277895 0.3607285 0.9265784 -0.7445327 0.090000004 
0.44 0.21696354 0.50398904 0.35848176 0.92427915 -0.7468155 0.090000004 
0.44999999 0.21253753 0.50515711 0.35626876 0.92194968 -0.74893081 0.090000004 
0.46000001 0.20817722 0.50628334 0.3540886 0.91959006 -0.75087839 0.090000004 
0.47 0.20388095 0.50736785 0.35194048 0.91720033 -0.75265801 0.090000004 
0.47999999 0.19964701 0.50841081 0.3498235 0.9147805 -0.75426942 0.090000004 
0.49000001 0.1954737 0.50941223 0.34773687 0.91233057 -0.75571257 0.090000004 
0.5 0.19135936 0.51037234 0.34567967 0.9098503 -0.75698727 0.090000004 
0.50999999 0.18730229 0.51129121 0.34365115 0.90733969 -0.7580936 0.090000004 
0.51999998 0.18330085 0.51216894 0.34165043 0.90479851 -0.75903136 0.090000004 
0.52999997 0.1793534 0.51300567 0.33967671 0.90222657 -0.75980073 0.090000004 
0.54000002 0.17545827 0.51380152 0.33772913 0.89962357 -0.76040161 0.090000004 
0.55000001 0.17161383 0.51455665 0.33580691 0.89698935 -0.76083416 0.090000004 
0.56 0.16781849 0.51527113 0.33390924 0.89432359 -0.76109844 0.090000004 
0.56999999 0.16407061 0.51594514 0.3320353 0.89162606 -0.76119447 0.090000004 
0.57999998 0.16036862 0.51657885 0.33018431 0.88889641 -0.76112241 0.090000004 
0.58999997 0.15671092 0.5171724 0.32835546 0.88613445 -0.76088238 0.090000004 
0.60000002 0.15309595 0.51772594 0.32654798 0.88333976 -0.7604745 0.090000004 
0.61000001 0.14952213 0.51823968 0.32476106 0.88051212 -0.75989878 0.090000004 
0.62 0.14598794 0.51871377 0.32299396 0.87765121 -0.75915539 0.090000004 
0.63 0.14249183 0.51914853 0.32124591 0.87475675 -0.75824434 0.090000004 
0.63999999 0.13903226 0.51954401 0.31951612 0.87182838 -0.75716573 0.090000004 
0.64999998 0.13560775 0.51990056 0.31780386 0.86886585 -0.75591958 0.090000004 
0.66000003 0.13221677 0.52021831 0.31610838 0.86586881 -0.75450587 0.090000004 
0.67000002 0.12885782 0.52049756 0.31442893 0.86283696 -0.75292456 0.090000004 
0.68000001 0.12552944 0.52073854 0.31276473 0.85977006 -0.75117552 0.090000004 
0.69 0.12223015 0.52094156 0.31111509 0.8566677 -0.7492587 0.090000004 
0.69999999 0.11895847 0.52110684 0.30947924 0.85352969 -0.74717391 0.090000004 
0.70999998 0.11571296 0.52123463 0.30785647 0.85035568 -0.74492085 0.090000004 
0.72000003 0.11249217 0.52132529 0.30624607 0.84714538 -0.74249923 0.090000004 
0.73000002 0.10929464 0.52137899 0.30464733 0.84389848 -0.73990881 0.090000004 
0.74000001 0.10611895 0.52139616 0.30305949 0.84061468 -0.73714906 0.090000004 
0.75 0.10296366 0.52137709 0.30148184 0.83729368 -0.73421949 0.090000004 
0.75999999 0.099827357 0.52132195 0.29991367 0.83393514 -0.73111963 0.090000004 
0.76999998 0.096708603 0.52123117 0.2983543 0.83053875 -0.72784877 0.090000004 
0.77999997 0.093605995 0.52110511 0.296803 0.82710421 -0.7244063 0.090000004 
0.79000002 0.090518117 0.52094394 0.29525906 0.82363123 -0.72079134 0.090000004 
0.80000001 0.087443545 0.52074808 0.29372177 0.82011938 -0.71700317 0.090000004 
0.81 0.084380887 0.52051783 0.29219043 0.81656843 -0.71304077 0.090000004 
0.81999999 0.081328712 0.52025348 0.29066435 0.81297797 -0.70890319 0.090000004 
0.82999998 0.078285635 0.5199554 0.28914282 0.80934769 -0.70458931 0.090000004 
0.83999997 0.075250223 0.51962394 0.2876251 0.80567718 -0.70009816 0.090000004 
0.85000002 0.072221078 0.51925939 0.28611055 0.80196607 -0.69542843 0.090000004 
0.86000001 0.06919679 0.51886201 0.28459838 0.79821402 -0.69057894 0.090000004 
0.87 0.066175938 0.51843226 0.28308797 0.79442066 -0.68554837 0.090000004 
0.88 0.063157111 0.51797038 0.28157854 0.79058552 -0.6803354 0.090000004 
0.88999999 0.060138892 0.51747668 0.28006944 0.78670824 -0.67493874 0.090000004 
0.89999998 0.057119858 0.51695144 0.27855992 0.78278846 -0.669357 0.090000004 
0.91000003 0.054098587 0.51639509 0.2770493 0.77882564 -0.66358882 0.090000004 
0.92000002 0.051073659 0.51580793 0.27553684 0.77481949 -0.65763283 0.090000004 
0.93000001 0.048043646 0.51519018 0.27402183 0.77076948 -0.65148771 0.090000004 
0.94 0.045007113 0.51454216 0.27250355 0.76667517 -0.64515221 0.090000004 
0.94999999 0.041962638 0.51386422 0.27098131 0.76253611 -0.63862514 0.090000004 
0.95999998 0.038908791 0.51315665 0.26945439 0.75835198 -0.63190538 0.090000004 
0.97000003 0.035844143 0.51241976 0.26792207 0.7541222 -0.62499195 0.090000004 
0.98000002 0.03276727 0.51165378 0.26638365 0.74984634 -0.61788404 0.090000004 
0.99000001 0.029676752 0.51085907 0.26483837 0.74552399 -0.61058104 0.090000004 
1 0.026571173 0.51003587 0.26328558 0.74115473 -0.60308254 0.090000004 
1.01 0.02344913 0.50918448 0.26172456 0.73673815 -0.59538841 0.090000004 
1.02 0.020309227 0.50830513 0.2601546 0.73227376 -0.58749884 0.090000004 
1.03 0.017150082 0.50739813 0.25857505 0.72776127 -0.57941437 0.090000004 
1.04 0.013970337 0.50646377 0.25698516 0.7232002 -0.57113588 0.090000004 
1.05 0.010768649 0.50550228 0.25538433 0.71859032 -0.56266469 0.090000004 
1.0599999 0.0075437049 0.50451386 0.25377184 0.7139312 -0.55400282 0.090000004 
1.0700001 0.0042942218 0.50349885 0.25214711 0.70922267 -0.5451526 0.090000004 
1.08 0.0010189521 0.5024575 0.25050947 0.70446444 -0.53611708 0.090000004 
1.09 -0.0022833091 0.50138998 0.24885835 0.69965631 -0.52689999 0.090000004 
1.1 -0.0056137191 0.50029659 0.24719314 0.69479823 -0.51750571 0.090000004 
1.11 -0.0089733796 0.49917758 0.24551331 0.68988997 -0.5079394 0.090000004 
1.12 -0.012363333 0.49803314 0.24381833 0.6849317 -0.49820715 0.090000004 
1.13 -0.015784549 0.49686351 0.24210772 0.67992342 -0.48831579 0.090000004 
1.14 -0.019237924 0.49566895 0.24038103 0.67486525 -0.47827309 0.090000004 
1.15 -0.022724267 0.49444965 0.23863786 0.66975749 -0.46808782 0.090000004 
1.16 -0.026244298 0.49320582 0.23687786 0.66460049 -0.45776963 0.090000004 
1.17 -0.029798629 0.49193773 0.23510069 0.65939468 -0.44732925 0.090000004 
1.1799999 -0.033387769 0.49064553 0.23330611 0.65414059 -0.43677831 0.090000004 
1.1900001 -0.037012108 0.48932946 0.23149395 0.648839 -0.42612952 0.090000004 
1.2 -0.040671904 0.48798975 0.22966404 0.64349067 -0.41539651 0.090000004 
1.21 -0.044367291 0.48662657 0.22781636 0.63809657 -0.4045938 0.090000004 
1.22 -0.048098259 0.48524013 0.22595087 0.63265777 -0.3937369 0.090000004 
1.23 -0.05186465 0.48383066 0.22406767 0.62717551 -0.38284206 0.090000004 
1.24 -0.055666152 0.4823983 0.22216693 0.62165111 -0.37192625 0.090000004 
1.25 -0.059502304 0.48094329 0.22024885 0.61608618 -0.36100709 0.090000004 
1.26 -0.063372478 0.47946584 0.21831377 0.61048228 -0.35010275 0.090000004 
1.27 -0.067275882 0.47796607 0.21636206 0.60484135 -0.3392317 0.090000004 
1.28 -0.071211562 0.47644424 0.21439421 0.59916526 -0.32841271 0.090000004 
1.29 -0.075178415 0.47490048 0.21241079 0.59345615 -0.31766462 0.090000004 
1.3 -0.079175159 0.473335 0.21041243 0.58771628 -0.30700621 0.090000004 
1.3099999 -0.083200365 0.47174799 0.20839982 0.58194798 -0.29645595 0.090000004 
1.3200001 -0.087252446 0.47013962 0.20637378 0.57615381 -0.28603196 0.090000004 
1.33 -0.091329679 0.46851006 0.20433517 0.57033634 -0.2757518 0.090000004 
1.34 -0.095430195 0.46685952 0.2022849 0.56449836 -0.26563227 0.090000004 
1.35 -0.099552013 0.46518815 0.200224 0.55864257 -0.25568929 0.090000004 
1.36 -0.10369302 0.46349612 0.1981535 0.55277193 -0.24593776 0.090000004 
1.37 -0.10785101 0.46178362 0.1960745 0.54688942 -0.23639148 0.090000004 
1.38 -0.11202369 0.46005082 0.19398816 0.54099798 -0.22706297 0.090000004 
1.39 -0.11620867 0.45829791 0.19189566 0.5351007 -0.21796346 0.090000004 
1.4 -0.12040353 0.45652506 0.18979824 0.52920061 -0.20910279 0.090000004 
1.41 -0.12460576 0.45473245 0.18769713 0.52330089 -0.20048937 0.090000004 
1.42 -0.12881285 0.45292026 0.18559358 0.51740444 -0.19213018 0.090000004 
1.4299999 -0.13302226 0.45108867 0.18348886 0.51151448 -0.18403077 0.090000004 
1.4400001 -0.13723145 0.44923788 0.18138427 0.50563389 -0.17619523 0.090000004 
1.45 -0.14143789 0.44736806 0.17928106 0.49976569 -0.16862634 0.090000004 
1.46 -0.14563903 0.44547942 0.17718048 0.49391279 -0.1613255 0.090000004 
1.47 -0.14983241 0.44357213 0.17508379 0.48807803 -0.15429288 0.090000004 
1.48 -0.1540156 0.44164646 0.1729922 0.48226413 -0.14752747 0.090000004 
1.49 -0.15818621 0.43970254 0.1709069 0.47647378 -0.14102718 0.090000004 
1.5 -0.16234191 0.43774062 0.16882904 0.47070956 -0.13478892 0.090000004 
1.51 -0.16648047 0.43576092 0.16675976 0.4649739 -0.12880872 0.090000004 
1.52 -0.1705997 0.43376365 0.16470015 0.4592692 -0.12308182 0.090000004 
1.53 -0.17469753 0.43174905 0.16265123 0.45359769 -0.11760276 0.090000004 
1.54 -0.17877197 0.42971739 0.16061401 0.44796148 -0.11236548 0.090000004 
1.55 -0.18282112 0.4276689 0.15858944 0.44236264 -0.10736347 0.090000004 
1.5599999 -0.18684317 0.42560381 0.15657842 0.43680301 -0.10258976 0.090000004 
1.5700001 -0.1908364 0.42352241 0.1545818 0.4312844 -0.098037086 0.090000004 
1.58 -0.19479923 0.42142498 0.15260039 0.42580846 -0.093697958 0.090000004 
1.59 -0.19873014 0.41931179 0.15063493 0.42037672 -0.089564711 0.090000004 
1.6 -0.20262772 0.41718313 0.14868614 0.41499066 -0.085629568 0.090000004 
1.61 -0.20649067 0.4150393 0.14675467 0.40965155 -0.081884727 0.090000004 
1.62 -0.21031776 0.4128806 0.14484112 0.40436059 -0.078322411 0.090000004 
1.63 -0.21410789 0.41070738 0.14294605 0.39911896 -0.07493487 0.090000004 
1.64 -0.21786003 0.40851992 0.14106998 0.39392757 -0.071714491 0.090000004 
1.65 -0.22157325 0.40631858 0.13921337 0.38878736 -0.068653762 0.090000004 
1.66 -0.2252467 0.4041037 0.13737665 0.38369912 -0.065745369 0.090000004 
1.67 -0.22887962 0.40187562 0.13556018 0.3786636 -0.062982157 0.090000004 
1.6799999 -0.23247132 0.39963472 0.13376434 0.37368137 -0.060357191 0.090000004 
1.6900001 -0.23602121 0.39738134 0.1319894 0.36875302 -0.057863742 0.090000004 
1.7 -0.23952873 0.39511585 0.13023564 0.363879 -0.055495333 0.090000004 
1.71 -0.24299344 0.39283866 0.12850328 0.35905969 -0.053245712 0.090000004 
1.72 -0.24641496 0.39055014 0.12679252 0.3542954 -0.051108874 0.090000004 
1.73 -0.24979293 0.38825068 0.12510353 0.3495864 -0.049079064 0.090000004 
1.74 -0.2531271 0.3859407 0.12343645 0.34493288 -0.047150765 0.090000004 
1.75 -0.25641724 0.38362059 0.12179139 0.34033495 -0.045318708 0.090000004 
1.76 -0.25966319 0.38129073 0.1201684 0.33579269 -0.043577876 0.090000004 
1.77 -0.26286486 0.37895161 0.11856756 0.33130613 -0.041923471 0.090000004 
1.78 -0.26602218 0.3766036 0.1169889 0.32687521 -0.04035094 0.090000004 
1.79 -0.26913515 0.37424713 0.11543243 0.32249987 -0.038855951 0.090000004 
1.8 -0.27220374 0.37188265 0.11389814 0.31818002 -0.037434388 0.090000004 
1.8099999 -0.27522802 0.36951056 0.11238598 0.31391546 -0.036082342 0.090000004 
1.8200001 -0.27820814 0.36713135 0.11089592 0.309706 -0.034796119 0.090000004 
1.83 -0.2811442 0.36474538 0.1094279 0.30555144 -0.033572204 0.090000004 
1.84 -0.28403634 0.36235318 0.10798182 0.3014515 -0.032407284 0.090000004 
1.85 -0.28688478 0.3599551 0.10655761 0.29740587 -0.031298209 0.090000004 
1.86 -0.28968972 0.35755166 0.10515513 0.29341424 -0.030242013 0.090000004 
1.87 -0.29245141 0.35514325 0.10377429 0.28947625 -0.029235883 0.090000004 
1.88 -0.29517013 0.35273033 0.10241494 0.28559157 -0.028277161 0.090000004 
1.89 -0.29784611 0.35031337 0.10107695 0.28175977 -0.027363339 0.090000004 
1.9 -0.30047968 0.34789279 0.099760152 0.27798048 -0.026492048 0.090000004 
1.91 -0.3030712 0.34546906 0.098464407 0.27425325 -0.025661046 0.090000004 
1.92 -0.30562094 0.34304255 0.097189531 0.27057761 -0.024868222 0.090000004 
1.9299999 -0.30812928 0.34061378 0.09593536 0.26695314 -0.024111578 0.090000004 
1.9400001 -0.31059659 0.33818316 0.0947017 0.26337934 -0.023389231 0.090000004 
1.95 -0.31302324 0.33575112 0.093488373 0.25985575 -0.022699401 0.090000004 
1.96 -0.31540963 0.33331808 0.092295192 0.25638187 -0.02204041 0.090000004 
1.97 -0.31775612 0.33088452 0.091121942 0.25295717 -0.021410672 0.090000004 
1.98 -0.32006311 0.3284508 0.089968435 0.24958114 -0.020808693 0.090000004 
1.99 -0.32233107 0.32601741 0.088834465 0.24625328 -0.020233059 0.090000004 
2 -0.32456037 0.32358471 0.08771982 0.24297306 -0.019682435 0.090000004 
2.01 -0.32675141 0.32115316 0.086624287 0.23973991 -0.019155564 0.090000004 
2.02 -0.32890469 0.31872314 0.085547663 0.23655333 -0.018651256 0.090000004 
2.03 -0.33102056 0.31629509 0.084489718 0.23341276 -0.018168388 0.090000004 
2.04 -0.33309951 0.31386936 0.08345025 0.23031765 -0.017705899 0.090000004 
2.05 -0.33514196 0.3114464 0.082429029 0.22726744 -0.017262787 0.090000004 
2.0599999 -0.33714831 0.30902657 0.081425838 0.22426161 -0.016838104 0.090000004 
2.0699999 -0.33911908 0.30661026 0.080440462 0.22129957 -0.016430954 0.090000004 
2.0799999 -0.34105465 0.30419785 0.079472676 0.21838079 -0.016040495 0.090000004 
2.0899999 -0.3429555 0.3017897 0.078522258 0.21550472 -0.015665922 0.090000004 
2.0999999 -0.34482202 0.2993862 0.07758899 0.21267077 -0.01530648 0.090000004 
2.1099999 -0.34665471 0.29698771 0.076672651 0.20987843 -0.014961455 0.090000004 
2.1199999 -0.34845397 0.29459456 0.075773023 0.20712711 -0.014630168 0.090000004 
2.1300001 -0.35022023 0.29220712 0.074889876 0.20441628 -0.014311978 0.090000004 
2.1400001 -0.35195398 0.28982574 0.074023008 0.20174538 -0.014006278 0.090000004 
2.1500001 -0.35365564 0.2874507 0.073172182 0.19911386 -0.013712494 0.090000004 
2.1600001 -0.35532561 0.28508237 0.072337195 0.19652119 -0.013430081 0.090000004 
2.1700001 -0.35696435 0.28272107 0.071517833 0.19396682 -0.013158524 0.090000004 
2.1800001 -0.35857227 0.28036708 0.070713863 0.19145019 -0.012897335 0.090000004 
2.1900001 -0.36014983 0.27802074 0.069925092 0.1889708 -0.012646049 0.090000004 
2.2 -0.36169741 0.27568236 0.069151297 0.1865281 -0.012404229 0.090000004 
2.21 -0.36321545 0.27335218 0.068392269 0.18412156 -0.012171455 0.090000004 
2.22 -0.3647044 0.27103049 0.0676478 0.18175067 -0.011947334 0.090000004 
2.23 -0.36616462 0.26871762 0.066917688 0.17941488 -0.01173149 0.090000004 
2.24 -0.36759654 0.26641378 0.066201724 0.17711371 -0.011523567 0.090000004 
2.25 -0.36900058 0.26411924 0.065499701 0.17484662 -0.011323228 0.090000004 
2.26 -0.37037715 0.26183426 0.064811423 0.17261313 -0.011130149 0.090000004 
2.27 -0.3717266 0.25955912 0.064136691 0.1704127 -0.010944027 0.090000004 
2.28 -0.37304938 0.25729403 0.063475311 0.16824487 -0.010764569 0.090000004 
2.29 -0.37434587 0.25503919 0.062827073 0.16610914 -0.010591502 0.090000004 
2.3 -0.3756164 0.25279486 0.062191796 0.16400501 -0.010424563 0.090000004 
2.3099999 -0.37686142 0.25056127 0.061569288 0.16193201 -0.010263501 0.090000004 
2.3199999 -0.37808129 0.24833857 0.060959354 0.15988967 -0.010108079 0.090000004 
2.3299999 -0.37927637 0.24612701 0.060361817 0.1578775 -0.0099580707 0.090000004 
2.3399999 -0.38044703 0.24392678 0.059776481 0.15589505 -0.0098132621 0.090000004 
2.3499999 -0.38159364 0.24173805 0.059203174 0.15394185 -0.0096734455 0.090000004 
2.3599999 -0.3827166 0.23956101 0.058641706 0.15201747 -0.0095384279 0.090000004 
2.3699999 -0.38381618 0.23739582 0.058091905 0.15012144 -0.0094080213 0.090000004 
2.3800001 -0.38489282 0.23524266 0.057553597 0.14825332 -0.0092820488 0.090000004 
2.3900001 -0.38594681 0.2331017 0.057026599 0.14641267 -0.0091603408 0.090000004 
2.4000001 -0.38697851 0.23097306 0.05651075 0.14459907 -0.0090427361 0.090000004 
2.4100001 -0.38798824 0.22885691 0.056005873 0.14281209 -0.0089290803 0.090000004 
2.4200001 -0.3889764 0.22675337 0.055511806 0.14105131 -0.0088192262 0.090000004 
2.4300001 -0.38994324 0.22466259 0.055028379 0.13931631 -0.0087130331 0.090000004 
2.4400001 -0.39088914 0.22258466 0.054555435 0.13760668 -0.0086103668 0.090000004 
2.45 -0.39181438 0.22051975 0.05409281 0.13592203 -0.0085111 0.090000004 
2.46 -0.3927193 0.21846794 0.053640343 0.13426195 -0.0084151085 0.090000004 
2.47 -0.39360422 0.21642934 0.053197887 0.13262607 -0.0083222771 0.090000004 
2.48 -0.39446944 0.21440405 0.052765276 0.13101397 -0.008232493 0.090000004 
2.49 -0.39531526 0.21239217 0.052342366 0.1294253 -0.0081456481 0.090000004 
2.5 -0.39614198 0.21039379 0.051929008 0.12785967 -0.0080616418 0.090000004 
2.51 -0.39694992 0.20840897 0.051525049 0.12631671 -0.0079803746 0.090000004 
2.52 -0.39773932 0.20643781 0.051130343 0.12479607 -0.0079017533 0.090000004 
2.53 -0.39851049 0.20448038 0.050744753 0.12329738 -0.0078256885 0.090000004 
2.54 -0.39926374 0.20253673 0.050368134 0.12182029 -0.0077520926 0.090000004 
2.55 -0.39999932 0.20060694 0.050000343 0.12036444 -0.007680885 0.090000004 
2.5599999 -0.4007175 0.19869106 0.049641248 0.11892951 -0.0076119853 0.090000004 
2.5699999 -0.40141857 0.19678912 0.049290713 0.11751515 -0.0075453185 0.090000004 
2.5799999 -0.4021028 0.19490117 0.048948601 0.11612102 -0.0074808118 0.090000004 
2.5899999 -0.40277043 0.19302727 0.048614781 0.11474682 -0.007418396 0.090000004 
2.5999999 -0.40342176 0.19116744 0.048289124 0.11339221 -0.0073580034 0.090000004 
2.6099999 -0.404057 0.18932171 0.047971506 0.11205687 -0.0072995704 0.090000004 
2.6199999 -0.40467641 0.18749011 0.047661796 0.11074051 -0.0072430354 0.090000004 
2.6300001 -0.40528026 0.18567266 0.047359873 0.1094428 -0.0071883397 0.090000004 
2.6400001 -0.40586877 0.18386938 0.047065612 0.10816345 -0.0071354262 0.090000004 
2.6500001 -0.40644222 0.18208027 0.046778895 0.10690216 -0.0070842407 0.090000004 
2.6600001 -0.40700078 0.18030535 0.046499602 0.10565865 -0.0070347306 0.090000004 
2.6700001 -0.40754476 0.17854461 0.046227623 0.10443262 -0.0069868458 0.090000004 
2.6800001 -0.40807435 0.17679808 0.045962833 0.10322379 -0.0069405376 0.090000004 
2.6900001 -0.40858975 0.17506573 0.045705121 0.10203189 -0.0068957601 0.090000004 
2.7 -0.40909123 0.17334755 0.045454383 0.10085664 -0.006852468 0.090000004 
2.71 -0.40957901 0.17164354 0.045210499 0.099697776 -0.006810619 0.090000004 
2.72 -0.41005325 0.16995367 0.04497337 0.098555028 -0.0067701712 0.090000004 
2.73 -0.41051424 0.16827796 0.044742882 0.09742815 -0.006731085 0.090000004 
2.74 -0.41096213 0.16661635 0.044518936 0.096316874 -0.0066933222 0.090000004 
2.75 -0.41139716 0.16496883 0.044301424 0.095220953 -0.0066568456 0.090000004 
2.76 -0.41181952 0.16333538 0.044090249 0.094140142 -0.0066216197 0.090000004 
2.77 -0.41222939 0.16171595 0.043885302 0.093074195 -0.0065876106 0.090000004 
2.78 -0.41262701 0.16011052 0.043686494 0.092022881 -0.0065547852 0.090000004 
2.79 -0.41301253 0.15851906 0.043493725 0.090985961 -0.0065231114 0.090000004 
2.8 -0.4133862 0.15694152 0.043306898 0.089963205 -0.0064925589 0.090000004 
2.8099999 -0.41374817 0.15537785 0.04312592 0.088954389 -0.0064630983 0.090000004 
2.8199999 -0.41409862 0.15382801 0.042950694 0.08795929 -0.0064347009 0.090000004 
2.8299999 -0.41443774 0.15229197 0.042781137 0.086977683 -0.0064073391 0.090000004 
2.8399999 -0.41476569 0.15076967 0.04261715 0.086009361 -0.0063809869 0.090000004 
2.8499999 -0.41508269 0.14926106 0.04245865 0.085054114 -0.0063556181 0.090000004 
2.8599999 -0.41538891 0.14776608 0.042305551 0.084111728 -0.0063312086 0.090000004 
2.8699999 -0.41568446 0.14628467 0.042157762 0.083182007 -0.0063077342 0.090000004 
2.8800001 -0.41596961 0.1448168 0.042015202 0.082264744 -0.006285172 0.090000004 
2.8900001 -0.41624442 0.14336237 0.041877788 0.081359744 -0.0062634996 0.090000004 
2.9000001 -0.41650912 0.14192136 0.041745435 0.080466814 -0.0062426962 0.090000004 
2.9100001 -0.41676387 0.14049368 0.041618064 0.079585768 -0.0062227407 0.090000004 
2.9200001 -0.41700882 0.13907926 0.041495599 0.078716412 -0.0062036128 0.090000004 
2.9300001 -0.41724408 0.13767804 0.041377954 0.07785856 -0.0061852932 0.090000004 
2.9400001 -0.41746989 0.13628997 0.041265059 0.077012047 -0.0061677634 0.090000004 
2.95 -0.41768631 0.13491496 0.041156836 0.076176681 -0.0061510056 0.090000004 
2.96 -0.41789359 0.13355295 0.041053209 0.075352289 -0.0061350018 0.090000004 
2.97 -0.41809177 0.13220386 0.040954106 0.074538708 -0.0061197351 0.090000004 
2.98 -0.41828108 0.13086762 0.040859453 0.073735766 -0.0061051892 0.090000004 
2.99 -0.41846162 0.12954415 0.040769182 0.072943293 -0.0060913488 0.090000004 
3 -0.41863355 0.12823337 0.040683221 0.072161138 -0.0060781976 0.090000004 
3.01 -0.41879702 0.12693521 0.040601499 0.071389131 -0.0060657216 0.090000004 
3.02 -0.41895211 0.1256496 0.04052395 0.070627116 -0.0060539059 0.090000004 
3.03 -0.419099 0.12437645 0.040450506 0.069874942 -0.0060427366 0.090000004 
3.04 -0.41923779 0.12311568 0.0403811 0.069132462 -0.0060322005 0.090000004 
3.05 -0.41936865 0.12186721 0.040315669 0.068399519 -0.0060222847 0.090000004 
3.0599999 -0.41949171 0.12063096 0.04025415 0.06767597 -0.0060129762 0.090000004 
3.0699999 -0.41960704 0.11940683 0.040196478 0.066961668 -0.0060042622 0.090000004 
3.0799999 -0.41971481 0.11819477 0.040142592 0.066256486 -0.0059961323 0.090000004 
3.0899999 -0.41981515 0.11699466 0.040092427 0.065560266 -0.0059885737 0.090000004 
3.0999999 -0.41990814 0.11580645 0.040045928 0.064872883 -0.0059815757 0.090000004 
3.1099999 -0.41999394 0.11463002 0.040003035 0.064194202 -0.0059751277 0.090000004 
3.1199999 -0.42007262 0.11346531 0.039963689 0.063524097 -0.0059692184 0.090000004 
3.1300001 -0.42014435 0.11231222 0.039927833 0.062862426 -0.0059638387 0.090000004 
3.1400001 -0.4202092 0.11117067 0.039895408 0.062209066 -0.0059589776 0.090000004 
3.1500001 -0.42026728 0.11004058 0.039866358 0.061563898 -0.0059546265 0.090000004 
3.1600001 -0.42031872 0.10892183 0.039840631 0.060926791 -0.0059507755 0.090000004 
3.1700001 -0.42036366 0.10781437 0.039818175 0.060297634 -0.0059474157 0.090000004 
3.1800001 -0.42040214 0.10671809 0.03979893 0.059676304 -0.0059445384 0.090000004 
