# X-nullcline
3.92 1.468 1 
3.85 1.44 1 

4 1.5 1 
3.92 1.468 1 

3.68 1.372 1 
3.65 1.36 1 

3.76 1.404 1 
3.68 1.372 1 

3.84 1.436 1 
3.76 1.404 1 

3.85 1.44 1 
3.84 1.436 1 

3.52 1.308 1 
3.45 1.28 1 

3.6 1.34 1 
3.52 1.308 1 

3.65 1.36 1 
3.6 1.34 1 

3.28 1.212 1 
3.25 1.2 1 

3.36 1.244 1 
3.28 1.212 1 

3.44 1.276 1 
3.36 1.244 1 

3.45 1.28 1 
3.44 1.276 1 

3.12 1.148 1 
3.05 1.12 1 

3.2 1.18 1 
3.12 1.148 1 

3.25 1.2 1 
3.2 1.18 1 

2.88 1.052 1 
2.85 1.04 1 

2.96 1.084 1 
2.88 1.052 1 

3.04 1.116 1 
2.96 1.084 1 

3.05 1.12 1 
3.04 1.116 1 

2.72 0.988 1 
2.65 0.96 1 

2.8 1.02 1 
2.72 0.988 1 

2.85 1.04 1 
2.8 1.02 1 

2.48 0.892 1 
2.45 0.88 1 

2.56 0.924 1 
2.48 0.892 1 

2.64 0.956 1 
2.56 0.924 1 

2.65 0.96 1 
2.64 0.956 1 

2.32 0.828 1 
2.25 0.8 1 

2.4 0.86 1 
2.32 0.828 1 

2.45 0.88 1 
2.4 0.86 1 

2.08 0.732 1 
2.05 0.72 1 

2.16 0.764 1 
2.08 0.732 1 

2.24 0.796 1 
2.16 0.764 1 

2.25 0.8 1 
2.24 0.796 1 

1.92 0.668 1 
1.85 0.64 1 

2 0.7 1 
1.92 0.668 1 

2.05 0.72 1 
2 0.7 1 

1.68 0.572 1 
1.65 0.56 1 

1.76 0.604 1 
1.68 0.572 1 

1.84 0.636 1 
1.76 0.604 1 

1.85 0.64 1 
1.84 0.636 1 

1.52 0.508 1 
1.45 0.48 1 

1.6 0.54 1 
1.52 0.508 1 

1.65 0.56 1 
1.6 0.54 1 

1.28 0.412 1 
1.25 0.4 1 

1.36 0.444 1 
1.28 0.412 1 

1.44 0.476 1 
1.36 0.444 1 

1.45 0.48 1 
1.44 0.476 1 

1.12 0.348 1 
1.05 0.32 1 

1.2 0.38 1 
1.12 0.348 1 

1.25 0.4 1 
1.2 0.38 1 

0.88 0.252 1 
0.85 0.24 1 

0.96 0.284 1 
0.88 0.252 1 

1.04 0.316 1 
0.96 0.284 1 

1.05 0.32 1 
1.04 0.316 1 

0.72 0.188 1 
0.65 0.16 1 

0.8 0.22 1 
0.72 0.188 1 

0.85 0.24 1 
0.8 0.22 1 

0.48 0.092 1 
0.45 0.0800002 1 

0.56 0.124 1 
0.48 0.092 1 

0.64 0.156 1 
0.56 0.124 1 

0.65 0.16 1 
0.64 0.156 1 

0.32 0.0279998 1 
0.25 0 1 

0.4 0.0599999 1 
0.32 0.0279998 1 

0.45 0.08 1 
0.4 0.0599999 1 

0.0799999 -0.068 1 
0.0500002 -0.0799999 1 

0.16 -0.036 1 
0.0799998 -0.068 1 

0.24 -0.00400002 1 
0.16 -0.036 1 

0.25 7.45058e-08 1 
0.24 -0.00400002 1 

-0.0800002 -0.132 1 
-0.15 -0.16 1 

0 -0.0999999 1 
-0.08 -0.132 1 

0.0500002 -0.0799998 1 
-7.45058e-08 -0.0999999 1 

-0.32 -0.228 1 
-0.349999 -0.24 1 

-0.24 -0.196 1 
-0.32 -0.228 1 

-0.16 -0.164 1 
-0.24 -0.196 1 

-0.15 -0.16 1 
-0.16 -0.164 1 

-0.48 -0.292 1 
-0.549999 -0.32 1 

-0.4 -0.26 1 
-0.48 -0.292 1 

-0.349999 -0.24 1 
-0.4 -0.26 1 

-0.72 -0.388 1 
-0.75 -0.4 1 

-0.64 -0.356 1 
-0.72 -0.388 1 

-0.56 -0.324 1 
-0.64 -0.356 1 

-0.549999 -0.32 1 
-0.56 -0.324 1 

-0.88 -0.452 1 
-0.95 -0.48 1 

-0.8 -0.42 1 
-0.88 -0.452 1 

-0.75 -0.4 1 
-0.8 -0.42 1 

-1.12 -0.548 1 
-1.15 -0.56 1 

-1.04 -0.516 1 
-1.12 -0.548 1 

-0.96 -0.484 1 
-1.04 -0.516 1 

-0.95 -0.48 1 
-0.96 -0.484 1 

-1.28 -0.612 1 
-1.35 -0.64 1 

-1.2 -0.58 1 
-1.28 -0.612 1 

-1.15 -0.56 1 
-1.2 -0.58 1 

-1.52 -0.708 1 
-1.55 -0.72 1 

-1.44 -0.676 1 
-1.52 -0.708 1 

-1.36 -0.644 1 
-1.44 -0.676 1 

-1.35 -0.64 1 
-1.36 -0.644 1 

-1.68 -0.772 1 
-1.75 -0.8 1 

-1.6 -0.74 1 
-1.68 -0.772 1 

-1.55 -0.72 1 
-1.6 -0.74 1 

-1.92 -0.868 1 
-1.95 -0.88 1 

-1.84 -0.836 1 
-1.92 -0.868 1 

-1.76 -0.804 1 
-1.84 -0.836 1 

-1.75 -0.8 1 
-1.76 -0.804 1 

-2.08 -0.932 1 
-2.15 -0.96 1 

-2 -0.9 1 
-2.08 -0.932 1 

-1.95 -0.88 1 
-2 -0.9 1 

-2.32 -1.028 1 
-2.35 -1.04 1 

-2.24 -0.996 1 
-2.32 -1.028 1 

-2.16 -0.964 1 
-2.24 -0.996 1 

-2.15 -0.96 1 
-2.16 -0.964 1 

-2.48 -1.092 1 
-2.55 -1.12 1 

-2.4 -1.06 1 
-2.48 -1.092 1 

-2.35 -1.04 1 
-2.4 -1.06 1 

-2.72 -1.188 1 
-2.75 -1.2 1 

-2.64 -1.156 1 
-2.72 -1.188 1 

-2.56 -1.124 1 
-2.64 -1.156 1 

-2.55 -1.12 1 
-2.56 -1.124 1 

-2.88 -1.252 1 
-2.95 -1.28 1 

-2.8 -1.22 1 
-2.88 -1.252 1 

-2.75 -1.2 1 
-2.8 -1.22 1 

-3.12 -1.348 1 
-3.15 -1.36 1 

-3.04 -1.316 1 
-3.12 -1.348 1 

-2.96 -1.284 1 
-3.04 -1.316 1 

-2.95 -1.28 1 
-2.96 -1.284 1 

-3.28 -1.412 1 
-3.35 -1.44 1 

-3.2 -1.38 1 
-3.28 -1.412 1 

-3.15 -1.36 1 
-3.2 -1.38 1 

-3.52 -1.508 1 
-3.55 -1.52 1 

-3.44 -1.476 1 
-3.52 -1.508 1 

-3.36 -1.444 1 
-3.44 -1.476 1 

-3.35 -1.44 1 
-3.36 -1.444 1 

-3.68 -1.572 1 
-3.75 -1.6 1 

-3.6 -1.54 1 
-3.68 -1.572 1 

-3.55 -1.52 1 
-3.6 -1.54 1 

-3.92 -1.668 1 
-3.95 -1.68 1 

-3.84 -1.636 1 
-3.92 -1.668 1 

-3.76 -1.604 1 
-3.84 -1.636 1 

-3.75 -1.6 1 
-3.76 -1.604 1 


# Y-nullcline
-3.92 1.7919 2 
-4 1.80107 2 

-3.84 1.78273 2 
-3.92 1.7919 2 

-3.76 1.77356 2 
-3.84 1.78273 2 

-3.68 1.76438 2 
-3.76 1.77356 2 

-3.64178 1.76 2 
-3.68 1.76438 2 

-3.64178 1.76 2 
-3.6 1.7547 2 

-3.52 1.74454 2 
-3.6 1.7547 2 

-3.44 1.73438 2 
-3.52 1.74454 2 

-3.36 1.72423 2 
-3.44 1.73438 2 

-3.28 1.71407 2 
-3.36 1.72423 2 

-3.2 1.70391 2 
-3.28 1.71407 2 

-3.12 1.69376 2 
-3.2 1.70391 2 

-3.04 1.6836 2 
-3.12 1.69376 2 

-3.01163 1.68 2 
-3.04 1.6836 2 

-3.01163 1.68 2 
-2.96 1.6727 2 

-2.88 1.66138 2 
-2.96 1.6727 2 

-2.8 1.65007 2 
-2.88 1.66138 2 

-2.72 1.63875 2 
-2.8 1.65007 2 

-2.64 1.62744 2 
-2.72 1.63875 2 

-2.56 1.61612 2 
-2.64 1.62744 2 

-2.48 1.60481 2 
-2.56 1.61612 2 

-2.446 1.6 2 
-2.48 1.60481 2 

-2.446 1.6 2 
-2.4 1.5927 2 

-2.32 1.58001 2 
-2.4 1.5927 2 

-2.24 1.56731 2 
-2.32 1.58001 2 

-2.16 1.55462 2 
-2.24 1.56731 2 

-2.08 1.54193 2 
-2.16 1.55462 2 

-2 1.52923 2 
-2.08 1.54193 2 

-1.94181 1.52 2 
-2 1.52923 2 

-1.94181 1.52 2 
-1.92 1.51609 2 

-1.84 1.50173 2 
-1.92 1.51609 2 

-1.76 1.48738 2 
-1.84 1.50173 2 

-1.68 1.47302 2 
-1.76 1.48738 2 

-1.6 1.45867 2 
-1.68 1.47302 2 

-1.52 1.44431 2 
-1.6 1.45867 2 

-1.49598 1.44 2 
-1.52 1.44431 2 

-1.49598 1.44 2 
-1.44 1.42853 2 

-1.36 1.41214 2 
-1.44 1.42853 2 

-1.28 1.39576 2 
-1.36 1.41214 2 

-1.2 1.37937 2 
-1.28 1.39576 2 

-1.12 1.36298 2 
-1.2 1.37937 2 

-1.10546 1.36 2 
-1.12 1.36298 2 

-1.10546 1.36 2 
-1.04 1.34452 2 

-0.96 1.3256 2 
-1.04 1.34452 2 

-0.88 1.30669 2 
-0.96 1.3256 2 

-0.8 1.28777 2 
-0.88 1.30669 2 

-0.767152 1.28 2 
-0.8 1.28777 2 

-0.767152 1.28 2 
-0.72 1.26695 2 

-0.64 1.24482 2 
-0.72 1.26695 2 

-0.56 1.22269 2 
-0.64 1.24482 2 

-0.48 1.20055 2 
-0.56 1.22269 2 

-0.478 1.2 2 
-0.48 1.20055 2 

-0.478 1.2 2 
-0.4 1.17433 2 

-0.32 1.148 2 
-0.4 1.17433 2 

-0.24 1.12167 2 
-0.32 1.148 2 

-0.234928 1.12 2 
-0.24 1.12167 2 

-0.234928 1.12 2 
-0.16 1.09004 2 

-0.0800002 1.05805 2 
-0.16 1.09004 2 

-0.0348638 1.04 2 
-0.08 1.05805 2 

-0.0348638 1.04 2 
0 1.02258 2 

0.0799999 0.982614 2 
-7.45058e-08 1.02258 2 

0.125264 0.96 2 
0.0799998 0.982614 2 

0.125264 0.96 2 
0.16 0.937456 2 

0.24 0.885535 2 
0.16 0.937456 2 

0.248528 0.88 2 
0.24 0.885535 2 

0.248528 0.88 2 
0.32 0.816095 2 

0.338 0.8 2 
0.32 0.816095 2 

0.338 0.8 2 
0.396752 0.72 2 

0.396752 0.72 2 
0.4 0.711646 2 

0.427856 0.64 2 
0.4 0.711646 2 

0.427856 0.64 2 
0.434384 0.56 2 

0.434384 0.56 2 
0.419408 0.48 2 

0.4 0.433525 2 
0.386 0.4 2 

0.419408 0.48 2 
0.4 0.433525 2 

0.386 0.4 2 
0.337232 0.32 2 

0.32 0.297421 2 
0.276176 0.24 2 

0.337232 0.32 2 
0.32 0.297421 2 

0.24 0.198816 2 
0.205904 0.16 2 

0.276176 0.24 2 
0.24 0.198816 2 

0.16 0.111943 2 
0.129488 0.0800002 2 

0.205904 0.16 2 
0.16 0.111943 2 

0.0799999 0.0301931 2 
0.05 0 2 

0.129488 0.08 2 
0.0799998 0.0301931 2 

0 -0.050322 2 
-0.0294879 -0.0799999 2 

0.05 7.45058e-08 2 
-7.45058e-08 -0.050322 2 

-0.0800002 -0.132881 2 
-0.105904 -0.16 2 

-0.0294879 -0.0799998 2 
-0.08 -0.132881 2 

-0.16 -0.221585 2 
-0.176176 -0.24 2 

-0.105904 -0.16 2 
-0.16 -0.221585 2 

-0.176176 -0.24 2 
-0.237232 -0.32 2 

-0.24 -0.324541 2 
-0.286 -0.4 2 

-0.237232 -0.32 2 
-0.24 -0.324541 2 

-0.286 -0.4 2 
-0.319408 -0.48 2 

-0.32 -0.483163 2 
-0.334384 -0.56 2 

-0.319408 -0.48 2 
-0.32 -0.483163 2 

-0.334384 -0.56 2 
-0.327856 -0.64 2 

-0.327856 -0.64 2 
-0.32 -0.660205 2 

-0.296752 -0.72 2 
-0.32 -0.660205 2 

-0.296752 -0.72 2 
-0.24 -0.797277 2 

-0.238 -0.8 2 
-0.24 -0.797277 2 

-0.238 -0.8 2 
-0.16 -0.869742 2 

-0.148528 -0.88 2 
-0.16 -0.869742 2 

-0.148528 -0.88 2 
-0.0800002 -0.924475 2 

-0.0252639 -0.96 2 
-0.08 -0.924475 2 

-0.0252639 -0.96 2 
0 -0.972622 2 

0.0799999 -1.01259 2 
-7.45058e-08 -0.972622 2 

0.134864 -1.04 2 
0.0799998 -1.01259 2 

0.134864 -1.04 2 
0.16 -1.05005 2 

0.24 -1.08204 2 
0.16 -1.05005 2 

0.32 -1.11403 2 
0.24 -1.08204 2 

0.334928 -1.12 2 
0.32 -1.11403 2 

0.334928 -1.12 2 
0.4 -1.14142 2 

0.48 -1.16775 2 
0.4 -1.14142 2 

0.56 -1.19408 2 
0.48 -1.16775 2 

0.577999 -1.2 2 
0.56 -1.19408 2 

0.577999 -1.2 2 
0.64 -1.21715 2 

0.72 -1.23929 2 
0.64 -1.21715 2 

0.8 -1.26142 2 
0.72 -1.23929 2 

0.867151 -1.28 2 
0.8 -1.26142 2 

0.867151 -1.28 2 
0.88 -1.28304 2 

0.96 -1.30196 2 
0.88 -1.28304 2 

1.04 -1.32087 2 
0.96 -1.30196 2 

1.12 -1.33979 2 
1.04 -1.32087 2 

1.2 -1.35871 2 
1.12 -1.33979 2 

1.20545 -1.36 2 
1.2 -1.35871 2 

1.20545 -1.36 2 
1.28 -1.37527 2 

1.36 -1.39166 2 
1.28 -1.37527 2 

1.44 -1.40805 2 
1.36 -1.39166 2 

1.52 -1.42443 2 
1.44 -1.40805 2 

1.59598 -1.44 2 
1.52 -1.42443 2 

1.59598 -1.44 2 
1.6 -1.44072 2 

1.68 -1.45508 2 
1.6 -1.44072 2 

1.76 -1.46943 2 
1.68 -1.45508 2 

1.84 -1.48379 2 
1.76 -1.46943 2 

1.92 -1.49814 2 
1.84 -1.48379 2 

2 -1.5125 2 
1.92 -1.49814 2 

2.04181 -1.52 2 
2 -1.5125 2 

2.04181 -1.52 2 
2.08 -1.52606 2 

2.16 -1.53875 2 
2.08 -1.52606 2 

2.24 -1.55145 2 
2.16 -1.53875 2 

2.32 -1.56414 2 
2.24 -1.55145 2 

2.4 -1.57683 2 
2.32 -1.56414 2 

2.48 -1.58953 2 
2.4 -1.57683 2 

2.546 -1.6 2 
2.48 -1.58953 2 

2.546 -1.6 2 
2.56 -1.60198 2 

2.64 -1.61329 2 
2.56 -1.60198 2 

2.72 -1.62461 2 
2.64 -1.61329 2 

2.8 -1.63592 2 
2.72 -1.62461 2 

2.88 -1.64724 2 
2.8 -1.63592 2 

2.96 -1.65855 2 
2.88 -1.64724 2 

3.04 -1.66987 2 
2.96 -1.65855 2 

3.11163 -1.68 2 
3.04 -1.66987 2 

3.11163 -1.68 2 
3.12 -1.68106 2 

3.2 -1.69122 2 
3.12 -1.68106 2 

3.28 -1.70138 2 
3.2 -1.69122 2 

3.36 -1.71153 2 
3.28 -1.70138 2 

3.44 -1.72169 2 
3.36 -1.71153 2 

3.52 -1.73184 2 
3.44 -1.72169 2 

3.6 -1.742 2 
3.52 -1.73184 2 

3.68 -1.75216 2 
3.6 -1.742 2 

3.74177 -1.76 2 
3.68 -1.75216 2 

3.74177 -1.76 2 
3.76 -1.76209 2 

3.84 -1.77126 2 
3.76 -1.76209 2 

3.92 -1.78043 2 
3.84 -1.77126 2 

