2.9000001 -39.267117 0.79140496 0.07538192 0.77508783 -400.25452 490.25967 4.535965 0 
2.95 -41.531906 0.76267731 0.07494396 0.77367496 -365.18494 457.48248 3.8565283 0 
3 -43.885838 0.73040283 0.07482139 0.77199346 -328.46909 423.41943 3.1503491 0 
3.05 -46.343822 0.69419426 0.075019613 0.77003855 -290.1503 388.03452 2.4129527 0 
3.0999999 -48.914303 0.65368277 0.075546928 0.76780474 -250.47147 351.39117 1.6418089 0 
3.1500001 -51.593292 0.60859019 0.07641492 0.76528722 -209.99031 313.72473 0.83811206 0 
3.2 -54.356651 0.5588513 0.077638358 0.76248384 -169.69402 275.52802 0.0091048507 0 
3.25 -57.152153 0.50479138 0.079233959 0.75939769 -131.04765 237.62544 -0.82954597 0 
3.3 -59.895428 0.44732958 0.081217118 0.75603962 -95.871887 201.18381 -1.6525278 0 
3.3499999 -62.47578 0.38811949 0.083595812 0.7524308 -65.966141 167.59521 -2.4266338 0 
3.4000001 -64.77626 0.32948092 0.08636269 0.74860281 -42.545174 138.20142 -3.1167769 0 
3.45 -66.70385 0.27402341 0.089488715 0.74459583 -25.786816 113.93568 -3.6950545 0 
3.5 -68.215439 0.2240514 0.092922814 0.74045432 -14.825891 95.063889 -4.1485319 0 
3.55 -69.324493 0.18104388 0.096599184 0.73622185 -8.2079706 81.179115 -4.4812479 0 
3.5999999 -70.086594 0.14547215 0.1004487 0.73193663 -4.4561491 71.431282 -4.7098784 0 
3.6500001 -70.575668 0.11697058 0.10440898 0.72762948 -2.4177349 64.829338 -4.8566003 0 
3.7 -70.864021 0.094673879 0.1084298 0.72332323 -1.3344965 60.466633 -4.9431071 0 
3.75 -71.011734 0.077532031 0.11247389 0.71903408 -0.76120901 57.62373 -4.987421 0 
3.8 -71.063942 0.064518005 0.11651517 0.71477312 -0.45459145 55.779377 -5.0030823 0 
3.8499999 -71.052429 0.054730587 0.12053608 0.71054763 -0.28705302 54.577633 -4.9996295 0 
3.9000001 -70.998711 0.047426682 0.12452509 0.70636219 -0.19287993 53.784485 -4.9835124 0 
3.95 -70.916946 0.042016122 0.12847476 0.7022199 -0.13827194 53.249664 -4.9589834 0 
4 -70.816345 0.038040925 0.13238031 0.69812268 -0.10565341 52.877987 -4.9288025 0 
4.0500002 -70.702835 0.035150766 0.13623875 0.69407159 -0.085704528 52.609558 -4.8947506 0 
4.0999999 -70.580238 0.033080071 0.14004816 0.69006741 -0.073355734 52.406769 -4.8579721 0 
4.1500001 -70.451019 0.031628601 0.14380737 0.68611056 -0.065767728 52.245979 -4.8192048 0 
4.1999998 -70.316757 0.030645898 0.14751564 0.68220127 -0.061300278 52.112274 -4.7789259 0 
4.25 -70.17849 0.030019097 0.15117256 0.67833954 -0.058975797 51.996201 -4.7374468 0 
4.3000002 -70.036911 0.029663632 0.1547779 0.6745255 -0.058193963 51.891727 -4.694972 0 
4.3499999 -69.892464 0.029516155 0.15833153 0.67075902 -0.058576021 51.794994 -4.651639 0 
4.4000001 -69.745468 0.029529218 0.16183342 0.66704017 -0.059877593 51.70351 -4.6075392 0 
4.4499998 -69.59613 0.029667271 0.16528364 0.66336876 -0.06193855 51.615658 -4.5627379 0 
4.5 -69.444603 0.029903686 0.1686822 0.65974468 -0.064653374 51.530396 -4.5172806 0 
4.5500002 -69.291 0.030218504 0.17202924 0.65616786 -0.067953229 51.447037 -4.4712005 0 
4.5999999 -69.135414 0.030596778 0.17532486 0.65263826 -0.071794748 51.36515 -4.4245234 0 
4.6500001 -68.977905 0.031027317 0.17856917 0.64915562 -0.076152951 51.284462 -4.3772707 0 
4.6999998 -68.818527 0.031501759 0.18176231 0.64571995 -0.081016518 51.2048 -4.3294587 0 
4.75 -68.657349 0.032013856 0.18490441 0.64233106 -0.086384751 51.126068 -4.2811041 0 
4.8000002 -68.4944 0.032558974 0.18799561 0.63898885 -0.092265397 51.048222 -4.2322197 0 
4.8499999 -68.329735 0.033133678 0.19103608 0.63569325 -0.098673247 50.97126 -4.1828198 0 
4.9000001 -68.163391 0.03373545 0.19402595 0.63244402 -0.10562908 50.895191 -4.1329165 0 
4.9499998 -67.995407 0.034362465 0.19696538 0.62924123 -0.11315901 50.820057 -4.0825224 0 
5 -67.825836 0.035013419 0.19985452 0.62608457 -0.12129398 50.745903 -4.031651 0 
5.0500002 -67.654716 0.035687402 0.20269352 0.62297404 -0.13006945 50.672791 -3.980315 0 
5.0999999 -67.482094 0.036383819 0.20548254 0.61990952 -0.13952522 50.600788 -3.9285271 0 
5.1500001 -67.308006 0.037102289 0.20822175 0.61689085 -0.14970529 50.529972 -3.8763008 0 
5.1999998 -67.1325 0.037842616 0.21091129 0.61391789 -0.16065787 50.460419 -3.8236501 0 
5.25 -66.955627 0.038604733 0.21355133 0.61099064 -0.17243534 50.392216 -3.7705884 0 
5.3000002 -66.777435 0.039388672 0.21614203 0.60810882 -0.18509443 50.325455 -3.7171302 0 
5.3499999 -66.597969 0.040194541 0.21868353 0.60527247 -0.19869618 50.260227 -3.6632898 0 
5.4000001 -66.417274 0.041022509 0.22117601 0.60248137 -0.21330616 50.196632 -3.609082 0 
5.4499998 -66.235405 0.041872788 0.22361962 0.59973544 -0.22899461 50.134762 -3.5545216 0 
5.5 -66.052414 0.042745616 0.22601454 0.59703451 -0.24583662 50.07473 -3.499624 0 
5.5500002 -65.868347 0.043641262 0.22836089 0.59437847 -0.26391232 50.016636 -3.4444044 0 
5.5999999 -65.683258 0.044559997 0.23065887 0.59176725 -0.28330708 49.960587 -3.3888783 0 
5.6500001 -65.497208 0.045502119 0.23290861 0.58920068 -0.30411172 49.906704 -3.3330615 0 
5.6999998 -65.310234 0.046467923 0.23511028 0.58667862 -0.32642281 49.855095 -3.2769692 0 
5.75 -65.122391 0.047457706 0.23726405 0.58420098 -0.35034284 49.805882 -3.2206173 0 
5.8000002 -64.933739 0.048471775 0.23937006 0.58176756 -0.37598053 49.759182 -3.1640217 0 
5.8499999 -64.744324 0.049510423 0.24142849 0.57937825 -0.40345106 49.715122 -3.1071978 0 
5.9000001 -64.554199 0.050573945 0.24343947 0.57703292 -0.43287629 49.673832 -3.0501609 0 
5.9499998 -64.363419 0.051662639 0.24540316 0.57473147 -0.46438515 49.635441 -2.9929264 0 
6 -64.172028 0.052776791 0.24731973 0.57247365 -0.4981139 49.600082 -2.9355094 0 
6.0500002 -63.980083 0.053916678 0.24918932 0.57025939 -0.53420627 49.567898 -2.8779247 0 
6.0999999 -63.787624 0.055082574 0.25101209 0.56808847 -0.57281405 49.539024 -2.8201869 0 
6.1500001 -63.5947 0.056274757 0.25278819 0.56596082 -0.61409694 49.513607 -2.7623098 0 
6.1999998 -63.401356 0.057493478 0.25451776 0.56387627 -0.65822345 49.491802 -2.7043073 0 
6.25 -63.207642 0.058739003 0.25620097 0.56183457 -0.70537078 49.473755 -2.6461921 0 
6.3000002 -63.013588 0.060011581 0.25783792 0.55983561 -0.7557252 49.459629 -2.5879769 0 
6.3499999 -62.819244 0.061311457 0.2594288 0.55787927 -0.80948269 49.449585 -2.5296736 0 
6.4000001 -62.624645 0.062638879 0.26097375 0.55596524 -0.86684895 49.44379 -2.4712932 0 
6.4499998 -62.429821 0.06399408 0.2624729 0.55409354 -0.92803991 49.442421 -2.4128461 0 
6.5 -62.234806 0.06537731 0.26392636 0.55226386 -0.99328232 49.445652 -2.3543422 0 
6.5500002 -62.039631 0.0667888 0.26533428 0.55047607 -1.0628139 49.453663 -2.2957895 0 
6.5999999 -61.844322 0.068228796 0.26669681 0.54872996 -1.1368837 49.466652 -2.2371962 0 
6.6500001 -61.648895 0.069697537 0.26801404 0.54702532 -1.2157534 49.48481 -2.1785686 0 
6.6999998 -61.453373 0.071195275 0.26928613 0.54536206 -1.2996967 49.508343 -2.1199124 0 
6.75 -61.257774 0.072722279 0.27051315 0.54373997 -1.3890004 49.53746 -2.0612319 0 
6.8000002 -61.062099 0.074278802 0.27169526 0.54215884 -1.4839655 49.572376 -2.0025299 0 
6.8499999 -60.866364 0.075865127 0.27283254 0.54061848 -1.5849072 49.613323 -1.9438086 0 
6.9000001 -60.670559 0.077481568 0.2739251 0.53911871 -1.692156 49.660534 -1.8850679 0 
6.9499998 -60.474689 0.079128429 0.27497301 0.53765935 -1.8060584 49.714256 -1.8263072 0 
7 -60.278744 0.080806062 0.27597639 0.53624022 -1.9269785 49.774738 -1.7675234 0 
7.0500002 -60.082706 0.08251483 0.27693531 0.53486121 -2.0552979 49.842255 -1.7087125 0 
7.0999999 -59.886562 0.084255144 0.27784985 0.53352201 -2.1914179 49.917076 -1.6498684 0 
7.1500001 -59.690277 0.086027429 0.27872002 0.53222251 -2.3357608 49.9995 -1.5909833 0 
7.1999998 -59.493824 0.087832168 0.27954593 0.53096259 -2.4887707 50.089825 -1.5320474 0 
7.25 -59.297165 0.089669898 0.28032759 0.52974206 -2.6509161 50.188377 -1.4730492 0 
7.3000002 -59.10025 0.091541186 0.28106502 0.5285607 -2.8226912 50.295486 -1.4139746 0 
7.3499999 -58.903027 0.093446679 0.28175822 0.52741843 -3.0046186 50.411514 -1.354808 0 
7.4000001 -58.705437 0.095387071 0.28240722 0.52631515 -3.1972518 50.536827 -1.2955307 0 
7.4499998 -58.507408 0.097363152 0.28301197 0.52525061 -3.4011774 50.671825 -1.2361219 0 
7.5 -58.308861 0.099375777 0.28357244 0.52422476 -3.6170192 50.816925 -1.176558 0 
7.5500002 -58.109711 0.10142589 0.28408858 0.52323747 -3.8454413 50.972569 -1.1168129 0 
7.5999999 -57.909859 0.10351455 0.28456029 0.52228868 -4.0871525 51.139225 -1.0568571 0 
7.6500001 -57.709194 0.10564291 0.28498748 0.52137828 -4.3429108 51.317406 -0.99665791 0 
7.6999998 -57.507599 0.10781226 0.28537002 0.52050626 -4.6135292 51.507637 -0.9361794 0 
7.75 -57.304939 0.11002403 0.28570771 0.51967251 -4.8998814 51.710499 -0.87538177 0 
7.8000002 -57.10107 0.11227977 0.2860004 0.51887703 -5.202909 51.926605 -0.81422108 0 
7.8499999 -56.895832 0.11458122 0.28624785 0.51811981 -5.5236297 52.15662 -0.75264907 0 
7.9000001 -56.689041 0.11693031 0.28644979 0.51740092 -5.8631468 52.401253 -0.69061261 0 
7.9499998 -56.480511 0.11932914 0.28660589 0.51672035 -6.2226591 52.661282 -0.62805343 0 
8 -56.270023 0.12178008 0.28671584 0.51607829 -6.6034737 52.937534 -0.56490713 0 
8.0500002 -56.057343 0.12428572 0.28677917 0.5154748 -7.0070186 53.230919 -0.50110316 0 
8.1000004 -55.842213 0.12684894 0.28679547 0.51490998 -7.4348621 53.542431 -0.43656376 0 
8.1499996 -55.624344 0.12947293 0.28676417 0.51438415 -7.8887286 53.873142 -0.37120315 0 
8.1999998 -55.403423 0.13216121 0.28668472 0.51389748 -8.3705225 54.224236 -0.30492678 0 
8.25 -55.1791 0.13491775 0.28655639 0.51345032 -8.8823528 54.597015 -0.23763001 0 
8.3000002 -54.950989 0.13774687 0.28637844 0.51304299 -9.4265642 54.992912 -0.16919701 0 
8.3500004 -54.718662 0.14065348 0.28615004 0.512676 -10.005771 55.413502 -0.099499196 0 
8.3999996 -54.481644 0.14364296 0.28587016 0.51234972 -10.622901 55.860546 -0.028393513 0 
8.4499998 -54.239403 0.14672139 0.28553772 0.51206481 -11.281244 56.335999 0.044279601 0 
8.5 -53.991337 0.14989555 0.28515154 0.51182199 -11.98451 56.842033 0.11869864 0 
8.5500002 -53.736786 0.15317301 0.28471017 0.51162195 -12.7369 57.381104 0.19506384 0 
8.6000004 -53.474998 0.15656234 0.28421205 0.51146567 -13.543193 57.955952 0.27360061 0 
8.6499996 -53.20512 0.16007315 0.28365543 0.51135409 -14.40884 58.569687 0.35456347 0 
8.6999998 -52.926197 0.1637163 0.28303829 0.51128846 -15.340099 59.225834 0.43824095 0 
8.75 -52.637131 0.16750413 0.28235838 0.51127011 -16.344175 59.928394 0.52496129 0 
8.8000002 -52.33667 0.17145063 0.28161314 0.51130062 -17.429411 60.681965 0.61509949 0 
8.8500004 -52.02338 0.17557177 0.28079957 0.5113818 -18.605507 61.49181 0.7090857 0 
8.8999996 -51.695614 0.17988583 0.27991438 0.51151568 -19.883808 62.364021 0.8074156 0 
8.9499998 -51.351456 0.18441379 0.27895373 0.51170462 -21.277649 63.305668 0.91066313 0 
9 -50.988682 0.18917988 0.27791321 0.51195139 -22.802792 64.324997 1.0194957 0 
9.0500002 -50.604687 0.19421217 0.2767877 0.51225913 -24.47798 65.431686 1.1346941 0 
9.1000004 -50.196415 0.19954327 0.27557138 0.51263154 -26.325632 66.637184 1.257176 0 
9.1499996 -49.760246 0.20521139 0.27425736 0.51307285 -28.372747 67.955078 1.3880264 0 
9.1999998 -49.291882 0.21126135 0.27283764 0.51358819 -30.652044 69.401627 1.5285352 0 
9.25 -48.786179 0.21774615 0.27130282 0.5141834 -33.203453 70.996437 1.6802467 0 
9.3000002 -48.236935 0.22472873 0.26964176 0.5148654 -36.076054 72.763321 1.8450193 0 
9.3500004 -47.636646 0.23228423 0.26784125 0.51564258 -39.330612 74.731415 2.025106 0 
9.3999996 -46.976147 0.24050292 0.26588541 0.51652473 -43.042919 76.936676 2.2232554 0 
9.4499998 -46.244186 0.24949387 0.2637552 0.51752383 -47.308193 79.423904 2.4428442 0 
9.5 -45.426842 0.25938955 0.26142749 0.51865435 -52.246902 82.249367 2.6880476 0 
9.5500002 -44.506794 0.27035186 0.25887418 0.51993376 -58.01244 85.484467 2.964062 0 
9.6000004 -43.462364 0.28257939 0.25606081 0.52138382 -64.801125 89.220619 3.2773907 0 
9.6499996 -42.2663 0.29631668 0.25294513 0.52303135 -72.865005 93.576004 3.6362102 0 
9.6999998 -40.884243 0.31186542 0.24947554 0.52490979 -82.527664 98.70472 4.0508265 0 
9.75 -39.272942 0.32959697 0.24558946 0.5270611 -94.202065 104.80918 4.5342174 0 
9.8000002 -37.378281 0.34996513 0.24121287 0.52953821 -108.40755 112.15666 5.1026163 0 
9.8500004 -35.133636 0.37351552 0.23626228 0.53240782 -125.77745 121.10036 5.7760091 0 
9.8999996 -32.459618 0.40088284 0.23065229 0.53575349 -147.03908 132.10414 6.5782146 0 
9.9499998 -29.26738 0.43276042 0.22431304 0.53967828 -172.931 145.76642 7.5358863 0 
10 -25.469654 0.46981364 0.21722016 0.54430521 -204.00021 162.83038 8.6752043 0 
10.05 -21.00569 0.51250064 0.20943104 0.54977226 -240.2142 184.15253 10.014394 0 
10.1 -15.886408 0.56077391 0.2011046 0.55621743 -280.38995 210.58073 11.550178 0 
10.15 -10.257689 0.61370844 0.19247688 0.56374878 -321.7056 242.68686 13.238793 0 
10.2 -4.4539723 0.66924697 0.18379502 0.57240164 -360.0011 280.36227 14.979908 0 
10.25 1.0189373 0.7243641 0.17525436 0.58209592 -391.51556 322.46365 16.62178 0 
10.3 5.6187558 0.77578562 0.16697651 0.5926221 -415.20383 366.85333 18.001726 0 
10.35 8.9635687 0.82093805 0.15902282 0.6036734 -433.25287 410.98425 19.005171 0 
10.4 10.947549 0.85854101 0.15141748 0.61491358 -449.04382 452.67087 19.600365 0 
10.45 11.702663 0.8885715 0.14416528 0.62604165 -464.823 490.51468 19.826899 0 
10.5 11.475124 0.91182077 0.13726167 0.63682753 -481.06104 523.85486 19.758636 0 
10.55 10.51897 0.92941123 0.13069803 0.64711577 -497.1214 552.50037 19.47179 0 
10.6 9.0453873 0.94246936 0.12446414 0.65681249 -512.07086 576.49524 19.029716 0 
10.65 7.2134323 0.95196897 0.11854955 0.66586852 -525.11804 595.98828 18.480129 0 
10.7 5.1382232 0.95868504 0.11294418 0.67426467 -535.73425 611.18048 17.857567 0 
10.75 2.9023414 0.96320361 0.10763873 0.68200165 -543.63 622.30566 17.186802 0 
10.8 0.56528658 0.96595055 0.10262491 0.68909234 -548.69464 629.62158 16.485685 0 
10.85 -1.8297807 0.96722412 0.097895458 0.69555724 -550.94025 633.40265 15.767166 0 
10.9 -4.2514453 0.96722335 0.093444295 0.70142132 -550.45984 633.93213 15.040667 0 
10.95 -6.6768975 0.96607107 0.089266427 0.70671165 -547.39734 631.49451 14.31303 0 
11 -9.0897417 0.96383125 0.085357942 0.71145624 -541.92639 626.36951 13.589177 0 
11.05 -11.478426 0.96052235 0.081715912 0.7156828 -534.23584 618.82678 12.872572 0 
11.1 -13.835111 0.95612681 0.078338228 0.71941841 -524.51886 609.12219 12.165566 0 
11.15 -16.154852 0.95059848 0.075223424 0.72268897 -512.9646 597.49487 11.469645 0 
11.2 -18.435032 0.94386762 0.072370492 0.72551906 -499.75192 584.16522 10.78559 0 
11.25 -20.674994 0.93584502 0.069778591 0.72793156 -485.04388 569.33252 10.113602 0 
11.3 -22.875814 0.92642498 0.067446895 0.72994792 -468.98334 553.17352 9.4533558 0 
11.35 -25.04022 0.91548717 0.065374337 0.73158771 -451.6889 535.84033 8.8040333 0 
11.4 -27.172579 0.90289778 0.063559555 0.73286879 -433.25226 517.4588 8.1643267 0 
11.45 -29.278923 0.88851005 0.062000815 0.73380709 -413.73611 498.12738 7.5324235 0 
11.5 -31.366999 0.87216365 0.060696166 0.73441678 -393.17395 477.91638 6.9060006 0 
11.55 -33.446274 0.85368341 0.059643604 0.73470986 -371.57169 456.86859 6.282218 0 
11.6 -35.527859 0.83287776 0.058841385 0.73469633 -348.91171 435.00113 5.657742 0 
11.65 -37.624306 0.80953693 0.058288418 0.73438406 -325.16074 412.30975 5.0288081 0 
11.7 -39.749165 0.78343242 0.057984672 0.73377883 -300.2821 388.77582 4.3913507 0 
11.75 -41.916229 0.75431931 0.057931621 0.73288459 -274.25516 364.37714 3.741231 0 
11.8 -44.138287 0.72194463 0.058132641 0.73170346 -247.10373 339.10422 3.0746138 0 
11.85 -46.425144 0.68606538 0.058593415 0.73023659 -218.93587 312.98334 2.3885565 0 
11.9 -48.780773 0.64648306 0.059322197 0.72848445 -189.99509 286.10715 1.6818677 0 
11.95 -51.199482 0.60310102 0.060329843 0.72644854 -160.71703 258.67252 0.95625591 0 
12 -53.66143 0.55600935 0.061629448 0.72413236 -131.77499 231.01947 0.21767072 0 
12.05 -56.128632 0.50559443 0.063235097 0.72154361 -104.08277 203.65909 -0.52248919 0 
12.1 -58.543419 0.45264977 0.065159433 0.71869552 -78.713448 177.26929 -1.2469255 0 
12.15 -60.832191 0.39843982 0.067409769 0.7156083 -56.709808 152.63536 -1.9335575 0 
12.2 -62.916088 0.34464887 0.069983363 0.71230936 -38.820614 130.52701 -2.5587268 0 
12.25 -64.726997 0.29317069 0.0728634 0.70883203 -25.276558 111.53896 -3.102 0 
12.3 -66.223022 0.24577421 0.076017842 0.70521319 -15.739752 95.95797 -3.5508077 0 
12.35 -67.396255 0.2037715 0.079402246 0.70148981 -9.4645214 83.719864 -3.9027772 0 
12.4 -68.269707 0.16783024 0.082965814 0.69769627 -5.5662742 74.472664 -4.1648126 0 
12.45 -68.886421 0.1379866 0.086658046 0.69386202 -3.2481279 67.702911 -4.3498268 0 
12.5 -69.29689 0.11380476 0.09043391 0.69001079 -1.9081959 62.862583 -4.4729667 0 
12.55 -69.549469 0.09458255 0.094256379 0.68616098 -1.144123 59.455715 -4.5487413 0 
12.6 -69.685287 0.079526924 0.09809678 0.68232602 -0.70862955 57.077862 -4.5894852 0 
12.65 -69.736694 0.067869872 0.1019339 0.67851567 -0.4578869 55.42128 -4.6049075 0 
12.7 -69.727913 0.058928993 0.10575246 0.67473692 -0.31092393 54.262474 -4.6022735 0 
12.75 -69.67646 0.052129142 0.10954174 0.67099446 -0.22284931 53.444038 -4.5868378 0 
12.8 -69.594749 0.047001775 0.11329427 0.66729158 -0.16882785 52.857315 -4.5623236 0 
12.85 -69.49144 0.043173578 0.11700495 0.6636306 -0.13501324 52.428177 -4.5313325 0 
12.9 -69.372566 0.040351424 0.12067027 0.66001308 -0.11356976 52.106396 -4.4956703 0 
12.95 -69.242287 0.038307395 0.12428789 0.65643996 -0.099974267 51.858028 -4.4565873 0 
13 -69.1035 0.03686538 0.12785621 0.65291196 -0.091555357 51.660145 -4.4149499 0 
13.05 -68.958199 0.035889871 0.13137418 0.6494295 -0.086696461 51.497223 -4.3713603 0 
13.1 -68.8078 0.035276871 0.13484111 0.64599293 -0.084395386 51.358723 -4.3262396 0 
13.15 -68.653282 0.03494668 0.13825662 0.64260238 -0.084016517 51.237469 -4.2798843 0 
13.2 -68.495346 0.034838278 0.14162046 0.63925797 -0.085148819 51.128555 -4.2325048 0 
13.25 -68.334511 0.034904972 0.14493249 0.63595963 -0.087522618 51.028614 -4.1842532 0 
13.3 -68.171135 0.035111018 0.14819272 0.63270742 -0.090959862 50.935322 -4.1352406 0 
13.35 -68.005501 0.035429068 0.15140116 0.62950128 -0.095343672 50.847084 -4.0855498 0 
13.4 -67.837814 0.03583819 0.1545579 0.62634116 -0.10059938 50.762794 -4.035244 0 
13.45 -67.668243 0.036322363 0.15766306 0.623227 -0.1066824 50.681694 -3.9843724 0 
13.5 -67.496918 0.036869332 0.16071679 0.62015873 -0.11357031 50.603264 -3.9329743 0 
13.55 -67.323944 0.03746973 0.16371924 0.61713618 -0.12125769 50.527153 -3.8810833 0 
13.6 -67.149422 0.038116392 0.16667058 0.61415929 -0.1297525 50.45314 -3.828727 0 
13.65 -66.973434 0.038803868 0.16957098 0.61122793 -0.13907373 50.381081 -3.7759304 0 
13.7 -66.796051 0.039528005 0.17242064 0.60834205 -0.14924966 50.310894 -3.7227161 0 
13.75 -66.617348 0.040285662 0.17521974 0.60550147 -0.16031677 50.24255 -3.6691046 0 
13.8 -66.437386 0.041074466 0.17796852 0.60270613 -0.17231879 50.176044 -3.6151159 0 
13.85 -66.256226 0.041892651 0.18066712 0.59995592 -0.18530627 50.111408 -3.5607686 0 
13.9 -66.073936 0.042738907 0.18331577 0.59725064 -0.19933611 50.048687 -3.5060816 0 
13.95 -65.890572 0.043612279 0.1859147 0.59459025 -0.21447138 49.987938 -3.4510725 0 
14 -65.7062 0.044512086 0.18846406 0.59197456 -0.23078114 49.929234 -3.3957589 0 
14.05 -65.520859 0.045437869 0.19096412 0.58940345 -0.24834032 49.872654 -3.3401587 0 
14.1 -65.334633 0.046389312 0.19341505 0.58687681 -0.26722988 49.818291 -3.2842889 0 
