0.268007 -35.864692 -35.864692 2 1 0
0.269454 -35.964681 -35.964681 2 1 0
0.270839 -36.064670 -36.064670 2 1 0
0.272164 -36.164660 -36.164660 2 1 0
0.273430 -36.264651 -36.264651 2 1 0
0.274637 -36.364643 -36.364643 2 1 0
0.275787 -36.464635 -36.464635 2 1 0
0.276880 -36.564629 -36.564629 2 1 0
0.277917 -36.664622 -36.664622 2 1 0
0.278900 -36.764617 -36.764617 2 1 0
0.279829 -36.864611 -36.864611 2 1 0
0.280705 -36.964607 -36.964607 2 1 0
0.281530 -37.064603 -37.064603 2 1 0
0.282303 -37.164599 -37.164599 2 1 0
0.283026 -37.264596 -37.264596 2 1 0
0.283700 -37.364593 -37.364593 2 1 0
0.284325 -37.464590 -37.464590 2 1 0
0.284903 -37.564588 -37.564588 2 1 0
0.285434 -37.664586 -37.664586 2 1 0
0.285919 -37.764584 -37.764584 2 1 0
0.286360 -37.864582 -37.864582 2 1 0
0.286756 -37.964581 -37.964581 2 1 0
0.287109 -38.064580 -38.064580 2 1 0
0.287419 -38.164579 -38.164579 2 1 0
0.287688 -38.264578 -38.264578 2 1 0
0.287916 -38.364577 -38.364577 2 1 0
0.287999 -38.406505 -38.406505 2 1 0
0.287999 -38.406505 -38.406505 1 1 0
0.288170 -38.506504 -38.506504 1 1 0
0.288302 -38.606503 -38.606503 1 1 0
0.288396 -38.706503 -38.706503 1 1 0
0.288453 -38.806503 -38.806503 1 1 0
0.288472 -38.906502 -38.906502 1 1 0
0.288472 -38.910382 -38.910382 1 1 0
0.288472 -38.910382 -38.910382 2 1 0
0.288454 -39.010382 -39.010382 2 1 0
0.288401 -39.110382 -39.110382 2 1 0
0.288313 -39.210381 -39.210381 2 1 0
0.288192 -39.310381 -39.310381 2 1 0
0.288037 -39.410380 -39.410380 2 1 0
0.287850 -39.510380 -39.510380 2 1 0
0.287631 -39.610379 -39.610379 2 1 0
0.287381 -39.710379 -39.710379 2 1 0
0.287101 -39.810378 -39.810378 2 1 0
0.286791 -39.910377 -39.910377 2 1 0
0.286451 -40.010376 -40.010376 2 1 0
0.286084 -40.110375 -40.110375 2 1 0
0.285688 -40.210374 -40.210374 2 1 0
0.285265 -40.310373 -40.310373 2 1 0
0.284816 -40.410372 -40.410372 2 1 0
0.284340 -40.510371 -40.510371 2 1 0
0.283839 -40.610369 -40.610369 2 1 0
0.283314 -40.710368 -40.710368 2 1 0
0.282764 -40.810366 -40.810366 2 1 0
0.282190 -40.910364 -40.910364 2 1 0
0.281594 -41.010362 -41.010362 2 1 0
0.280975 -41.110360 -41.110360 2 1 0
0.280333 -41.210358 -41.210358 2 1 0
0.279671 -41.310355 -41.310355 2 1 0
0.278987 -41.410353 -41.410353 2 1 0
0.278283 -41.510350 -41.510350 2 1 0
0.277560 -41.610347 -41.610347 2 1 0
0.276816 -41.710344 -41.710344 2 1 0
0.276054 -41.810341 -41.810341 2 1 0
0.275274 -41.910338 -41.910338 2 1 0
0.274476 -42.010335 -42.010335 2 1 0
0.273660 -42.110331 -42.110331 2 1 0
0.272828 -42.210328 -42.210328 2 1 0
0.271979 -42.310324 -42.310324 2 1 0
0.271114 -42.410320 -42.410320 2 1 0
0.270233 -42.510316 -42.510316 2 1 0
0.269337 -42.610312 -42.610312 2 1 0
0.268427 -42.710308 -42.710308 2 1 0
0.267503 -42.810304 -42.810304 2 1 0
0.266564 -42.910299 -42.910299 2 1 0
0.265613 -43.010294 -43.010294 2 1 0
0.264648 -43.110290 -43.110290 2 1 0
0.263671 -43.210285 -43.210285 2 1 0
0.262681 -43.310280 -43.310280 2 1 0
0.261680 -43.410275 -43.410275 2 1 0
0.260667 -43.510270 -43.510270 2 1 0
0.259644 -43.610264 -43.610264 2 1 0
0.258610 -43.710259 -43.710259 2 1 0
0.257565 -43.810253 -43.810253 2 1 0
0.256511 -43.910248 -43.910248 2 1 0
0.255447 -44.010242 -44.010242 2 1 0
0.254374 -44.110236 -44.110236 2 1 0
0.253292 -44.210230 -44.210230 2 1 0
0.252202 -44.310224 -44.310224 2 1 0
0.251103 -44.410218 -44.410218 2 1 0
0.249997 -44.510212 -44.510212 2 1 0
0.248883 -44.610206 -44.610206 2 1 0
0.247762 -44.710199 -44.710199 2 1 0
0.246634 -44.810193 -44.810193 2 1 0
0.245500 -44.910187 -44.910187 2 1 0
0.244359 -45.010180 -45.010180 2 1 0
0.243213 -45.110173 -45.110173 2 1 0
